original_size,cleaned_size,word_count,formula_count,section_count,figure_count,table_count,citation_count,filename
32879,15383,2271,409,3,0,0,0,05-1-2002.tex
25386,7529,1247,282,0,0,0,0,05-1-2003.tex
18253,5281,907,242,0,0,0,12,05-1-2004.tex
18253,5281,907,242,0,0,0,12,05-1.TEX
26973,10416,1865,395,3,0,0,24,05-10-1997.tex
34640,7272,1348,613,0,0,0,0,05-10-1998.tex
13962,4260,764,212,0,0,0,17,05-10-1999.tex
27327,4804,939,403,3,0,0,0,05-10-2000.tex
9184,4110,645,122,3,0,0,0,05-10-2001.tex
21854,3061,588,265,0,0,0,20,05-10-2002.tex
39425,6180,1179,459,3,0,0,0,05-10-2003.tex
14986,6184,1314,226,2,0,0,0,05-10-2004.tex
23057,5733,1208,415,0,0,0,0,05-10-2005.tex
23057,5733,1208,415,0,0,0,0,05-10.TEX
21923,6513,1065,367,0,0,0,6,05-11-1997.tex
35130,7446,1519,428,3,0,0,28,05-11-1998.tex
63807,11061,2199,779,3,0,0,10,05-11-1999.tex
45494,12732,2272,517,9,0,0,0,05-11-2000.tex
34639,10190,2257,463,2,0,0,0,05-11-2001.tex
34301,9493,2013,551,3,0,0,23,05-11-2002.tex
40785,17158,2715,681,3,0,0,12,05-11-2003.tex
58154,17077,2440,506,5,0,0,100,05-11-2004.tex
10396,3515,573,134,0,0,0,0,05-11-2005.tex
10396,3515,573,134,0,0,0,0,05-11.TEX
12199,3173,606,115,0,0,0,6,05-12-1997.tex
35002,13080,2364,599,4,0,0,0,05-12-1998.tex
34506,20639,2991,541,6,0,0,0,05-12-1999.tex
18558,7027,1158,260,0,0,0,0,05-12-2000.tex
17736,12158,1768,235,2,0,0,0,05-12-2001.tex
12936,3527,552,151,3,0,0,0,05-12-2002.tex
35456,13735,2668,709,0,0,0,8,05-12-2003.tex
37531,10992,2411,609,2,0,0,0,05-12-2004.tex
37531,10992,2411,609,2,0,0,0,05-12.TEX
17338,3164,557,134,0,0,0,0,05-2-1998.tex
46238,15057,2722,730,5,0,0,22,05-2-1999.tex
28027,8162,1252,353,4,0,0,0,05-2-2001.tex
13768,5334,861,195,0,0,0,10,05-2-2002.tex
35336,9512,1777,540,0,0,0,32,05-2-2003.tex
20576,3881,795,244,0,0,0,0,05-2-2004.tex
33403,8818,1891,456,0,0,0,0,05-2-2005.tex
33403,8818,1891,456,0,0,0,0,05-2.TEX
33482,11124,1867,604,2,0,0,0,05-3-1998.tex
24329,4639,830,242,3,0,0,0,05-3-2001.tex
20702,3195,644,232,0,0,0,0,05-3-2002.tex
31939,10332,1876,418,3,0,0,0,05-3-2003.tex
18051,5561,1121,340,0,0,0,4,05-3-2004.tex
13318,9257,1321,182,0,0,0,7,05-3-2005.tex
13318,9257,1321,182,0,0,0,7,05-3.TEX
39169,9573,1629,398,0,0,0,21,05-4-1997.tex
23106,6193,1181,304,3,0,0,11,05-4-1998.tex
12522,3280,564,172,0,0,0,0,05-4-1999.tex
18165,5429,966,296,2,0,0,0,05-4-2000.tex
14846,3935,715,215,0,0,0,0,05-4-2001.tex
12362,3230,588,166,0,0,0,0,05-4-2002.tex
65415,17287,3066,782,4,0,0,0,05-4-2003.tex
44777,10194,1691,630,3,0,0,0,05-4-2004.tex
21693,4602,821,230,3,0,0,0,05-4-2005.tex
21693,4602,821,230,3,0,0,0,05-4.TEX
23057,6077,1038,348,0,0,0,12,05-5-1997.tex
25976,5574,1035,248,2,0,0,25,05-5-1998.tex
66248,21050,3221,757,4,0,0,49,05-5-1999.tex
22724,9142,1849,404,4,0,0,17,05-5-2000.tex
61955,13934,2723,943,3,0,0,47,05-5-2001.tex
27635,5881,987,365,0,0,0,0,05-5-2002.tex
42937,6809,1423,555,0,0,0,0,05-5-2003.tex
17124,8474,1319,310,2,0,0,17,05-5-2004.tex
28560,4086,672,186,3,0,0,0,05-5-2005.tex
28560,4086,672,186,3,0,0,0,05-5.TEX
40466,9271,1514,456,4,0,0,69,05-6-1997.tex
36286,6362,1178,465,2,0,0,29,05-6-1998.tex
20085,2964,469,198,0,0,0,21,05-6-1999.tex
44481,12103,2075,491,5,0,0,0,05-6-2000.tex
41985,10980,2151,591,0,0,0,0,05-6-2001.tex
17520,5098,913,297,0,0,0,0,05-6-2002.tex
23043,6635,1107,288,2,0,0,15,05-6-2003.tex
37473,10311,1980,509,4,0,0,0,05-6-2004.tex
28535,6769,1112,307,0,0,0,0,05-6-2005.tex
28535,6769,1112,307,0,0,0,0,05-6.TEX
29831,8309,1411,291,2,0,0,46,05-7-1997.tex
29692,9325,1644,422,3,0,0,5,05-7-1998.tex
9425,2141,338,124,3,0,0,9,05-7-1999.tex
17215,5301,905,278,0,0,0,8,05-7-2000.tex
20098,8782,1710,439,0,0,0,0,05-7-2002.tex
9179,2581,428,121,0,0,0,0,05-7-2003.tex
22168,5582,918,216,0,0,0,0,05-7-2004.tex
24136,8812,1811,545,0,0,0,0,05-7-2005.tex
24136,8812,1811,545,0,0,0,0,05-7.TEX
24305,6348,1175,350,4,0,0,5,05-8-1997.tex
23048,3438,612,293,3,0,0,0,05-8-1998.tex
13031,3190,583,187,0,0,0,10,05-8-1999.tex
40160,10049,1935,589,6,0,0,0,05-8-2000.tex
33881,6596,1171,460,0,0,0,0,05-8-2001.tex
42128,17731,3238,790,3,0,0,11,05-8-2002.tex
27791,5454,844,354,4,0,0,0,05-8-2003.tex
58948,17988,3893,1129,0,0,0,0,05-8-2004.tex
30094,4904,918,341,2,0,0,9,05-8-2005.tex
30094,4904,918,341,2,0,0,9,05-8.TEX
56661,17582,2941,714,2,0,0,38,05-9-1997.tex
13476,4055,608,162,0,0,0,9,05-9-1998.tex
38708,9344,1518,371,3,0,0,0,05-9-1999.tex
22345,4219,795,212,0,0,0,3,05-9-2000.tex
21039,8833,1479,483,0,0,0,0,05-9-2001.tex
32520,5907,1009,375,3,0,0,20,05-9-2002.tex
19244,4275,799,268,0,0,0,0,05-9-2003.tex
18165,4762,810,199,0,0,0,10,05-9-2004.tex
47789,7241,1511,499,0,0,0,0,05-9-2005.tex
47789,7241,1511,499,0,0,0,0,05-9.TEX
11542,2373,344,133,0,0,0,9,05A-10-1997.tex
11542,2373,344,133,0,0,0,9,05A-10.TEX
27108,5549,1058,306,4,0,0,0,06-01-2000.tex
26015,15125,1952,148,6,0,0,15,06-01-2005.tex
26015,15125,1952,148,6,0,0,15,06-01.TEX
33696,9311,2126,522,0,0,0,20,06-02-2000.tex
33696,9311,2126,522,0,0,0,20,06-02.TEX
11880,2782,553,159,0,0,0,0,06-03-2000.tex
11880,2782,553,159,0,0,0,0,06-03.TEX
30114,6416,1231,391,2,0,0,0,06-1-1998.tex
22559,7008,1405,440,0,0,0,11,06-1-1999.tex
40662,9999,1720,530,3,0,0,0,06-1-2001.tex
27645,4891,922,355,3,0,0,10,06-1-2002.tex
29903,7909,1363,310,2,0,0,15,06-1-2003.tex
44717,13838,2515,756,4,0,0,11,06-1-2004.tex
44717,13838,2515,756,4,0,0,11,06-1.TEX
8249,1246,218,107,0,0,0,8,06-10-1997.tex
12261,2408,436,151,0,0,0,2,06-10-1998.tex
19933,3898,762,310,0,0,0,0,06-10-1999.tex
37973,7238,1128,323,4,0,0,12,06-10-2000.tex
32933,11271,2265,673,0,0,0,0,06-10-2001.tex
46839,14084,2400,725,4,0,0,0,06-10-2002.tex
18521,7497,1327,259,5,0,0,23,06-10-2003.tex
34689,6103,1328,473,0,0,0,0,06-10-2004.tex
26541,7999,1553,420,3,0,0,0,06-10-2005.tex
26541,7999,1553,420,3,0,0,0,06-10.TEX
48236,8488,1587,541,2,0,0,5,06-11-1997.tex
16520,4692,785,243,0,0,0,0,06-11-1998.tex
32424,8983,1902,467,4,0,0,0,06-11-1999.tex
36049,11420,2183,552,0,0,0,13,06-11-2000.tex
11384,1612,276,105,0,0,0,4,06-11-2001.tex
31315,11222,2333,686,0,0,0,48,06-11-2002.tex
29955,5642,1139,355,5,0,0,0,06-11-2003.tex
21946,10740,1508,257,3,0,0,0,06-11-2004.tex
38556,16045,2977,809,4,0,0,19,06-11-2005.tex
38556,16045,2977,809,4,0,0,19,06-11.TEX
43872,10812,2349,599,7,0,0,5,06-12-1997.tex
26860,8251,1428,338,4,0,0,0,06-12-1998.tex
28104,10786,1918,467,0,0,0,0,06-12-1999.tex
65709,20648,4724,947,0,0,0,0,06-12-2000.tex
34488,7603,1557,391,5,0,0,31,06-12-2001.tex
42289,9914,1789,432,3,0,0,0,06-12-2002.tex
22794,4216,802,288,4,0,0,7,06-12-2003.tex
29396,7741,1371,336,4,0,0,0,06-12-2004.tex
29396,7741,1371,336,4,0,0,0,06-12.TEX
18857,6328,998,189,5,0,0,0,06-2-1998.tex
9881,4577,647,133,0,0,0,4,06-2-1999.tex
40597,14940,2844,710,0,0,0,0,06-2-2001.tex
17225,4938,732,168,0,0,0,27,06-2-2002.tex
14274,3477,592,234,1,0,0,13,06-2-2003.tex
34902,7166,1183,401,0,0,0,0,06-2-2004.tex
25565,5809,870,238,5,0,0,0,06-2-2005.tex
25565,5809,870,238,5,0,0,0,06-2.TEX
10656,3081,516,174,0,0,0,0,06-3-1998.tex
26386,4523,793,268,0,0,0,12,06-3-1999.tex
20262,4918,821,197,3,0,0,0,06-3-2001.tex
38942,12017,2113,557,0,0,0,30,06-3-2002.tex
21500,4519,836,312,0,0,0,0,06-3-2003.tex
20454,6078,980,252,0,0,0,0,06-3-2004.tex
46522,17766,3512,951,0,0,0,0,06-3-2005.tex
46522,17766,3512,951,0,0,0,0,06-3.TEX
29528,10734,1517,248,5,0,0,23,06-4-1997.tex
49507,9014,1573,542,0,0,0,26,06-4-1998.tex
24125,7376,1326,451,0,0,0,0,06-4-1999.tex
26917,6741,1611,438,2,0,0,0,06-4-2000.tex
17290,5025,841,228,0,0,0,0,06-4-2001.tex
22965,5804,971,284,0,0,0,0,06-4-2002.tex
10902,1880,312,176,0,0,0,0,06-4-2003.tex
50363,16505,3674,1006,0,1,0,9,06-4-2004.tex
13515,3347,494,131,0,0,0,0,06-4-2005.tex
13515,3347,494,131,0,0,0,0,06-4.TEX
44924,8094,1650,852,2,0,0,44,06-5-1997.tex
12518,2665,484,178,0,0,0,0,06-5-1998.tex
29866,5215,1032,337,0,0,0,25,06-5-1999.tex
10406,3965,628,180,0,0,0,13,06-5-2000.tex
15547,2936,480,177,0,0,0,0,06-5-2001.tex
19353,7634,1331,302,0,0,0,0,06-5-2002.tex
44742,13147,2761,902,2,0,0,13,06-5-2003.tex
23179,8048,1426,227,4,0,0,20,06-5-2004.tex
26728,4434,715,251,0,0,0,0,06-5-2005.tex
26728,4434,715,251,0,0,0,0,06-5.TEX
22451,3727,683,281,0,0,0,6,06-6-1997.tex
32064,10664,1990,495,6,0,0,0,06-6-1998.tex
10902,1633,285,108,0,0,0,0,06-6-1999.tex
29620,9210,1613,358,0,0,0,40,06-6-2000.tex
16622,5991,899,214,0,0,0,0,06-6-2001.tex
9644,3446,532,102,0,0,0,12,06-6-2002.tex
19095,4365,812,243,0,0,0,0,06-6-2003.tex
21566,6487,1244,341,0,0,0,0,06-6-2004.tex
37623,9323,1657,318,4,0,0,15,06-6-2005.tex
37623,9323,1657,318,4,0,0,15,06-6.TEX
38743,3435,759,429,4,0,0,35,06-7-1997.tex
26002,8434,1164,149,3,0,0,15,06-7-1998.tex
13665,3209,692,219,2,0,0,0,06-7-1999.tex
14477,2691,459,144,0,0,0,0,06-7-2000.tex
37642,10276,2117,585,3,0,0,10,06-7-2001.tex
45483,16022,3093,913,2,0,0,0,06-7-2002.tex
18979,4368,790,191,0,0,0,0,06-7-2003.tex
34860,8625,1321,371,2,0,0,11,06-7-2004.tex
20601,4457,912,242,0,0,0,0,06-7-2005.tex
20601,4457,912,242,0,0,0,0,06-7.TEX
32336,6264,1171,283,4,0,0,42,06-8-1997.tex
18399,6569,1032,206,2,0,0,11,06-8-1998.tex
29714,2533,502,241,0,0,0,0,06-8-1999.tex
17683,2523,385,228,0,0,0,0,06-8-2000.tex
32501,12897,1911,350,3,0,0,0,06-8-2001.tex
11538,4558,674,122,0,0,0,11,06-8-2002.tex
24058,5308,1108,347,3,0,0,0,06-8-2003.tex
24093,10373,1578,237,4,0,0,43,06-8-2004.tex
27056,8054,1596,476,0,0,0,0,06-8-2005.tex
27056,8054,1596,476,0,0,0,0,06-8.TEX
20882,5996,1049,245,4,0,0,13,06-9-1997.tex
9964,2215,386,135,0,0,0,5,06-9-1998.tex
20647,6060,1229,376,2,0,0,0,06-9-1999.tex
17776,5577,1317,268,2,0,0,0,06-9-2000.tex
15566,4539,693,155,0,0,0,0,06-9-2001.tex
10588,2879,439,125,0,0,0,7,06-9-2002.tex
30253,11976,2217,785,0,0,0,5,06-9-2003.tex
23761,7678,1318,382,0,0,0,0,06-9-2004.tex
16365,5547,984,224,5,0,0,5,06-9-2005.tex
16365,5547,984,224,5,0,0,5,06-9.TEX
29406,11519,2380,589,4,0,0,0,07-01-2000.tex
20588,4156,732,180,2,0,0,7,07-01-2005.tex
20588,4156,732,180,2,0,0,7,07-01.TEX
12475,4848,905,299,0,0,0,4,07-02-2000.tex
12475,4848,905,299,0,0,0,4,07-02.TEX
29721,13869,2650,546,2,0,0,0,07-03-2000.tex
29721,13869,2650,546,2,0,0,0,07-03.TEX
12996,4919,966,241,0,0,0,0,07-1-1998.tex
32240,3575,669,307,4,0,0,14,07-1-1999.tex
57904,14016,2601,747,7,0,0,19,07-1-2001.tex
22308,8450,1511,324,0,0,0,21,07-1-2002.tex
23968,7224,1227,202,0,0,0,0,07-1-2003.tex
16136,4067,806,179,3,0,0,0,07-1-2004.tex
16136,4067,806,179,3,0,0,0,07-1.TEX
31301,14666,2349,650,3,0,0,19,07-10-1997.tex
35175,10376,1812,470,4,0,0,24,07-10-1998.tex
27361,9020,1572,491,0,0,0,2,07-10-1999.tex
37876,10035,2111,581,4,0,0,0,07-10-2000.tex
19530,3568,622,238,0,0,0,0,07-10-2001.tex
35335,9007,1916,566,4,0,0,14,07-10-2002.tex
24028,10256,1758,615,0,0,0,0,07-10-2003.tex
16944,9313,1365,231,0,0,0,0,07-10-2004.tex
35208,9610,1911,489,0,0,0,0,07-10-2005.tex
35208,9610,1911,489,0,0,0,0,07-10.TEX
40610,17769,3041,711,0,0,0,12,07-11-1997.tex
31127,12044,1898,391,5,0,0,0,07-11-1998.tex
38606,7834,1482,595,0,0,0,7,07-11-1999.tex
38567,11868,2247,646,4,0,0,0,07-11-2000.tex
41015,7460,1365,503,4,0,0,0,07-11-2001.tex
28240,9415,1622,361,0,0,0,0,07-11-2003.tex
11871,2050,325,131,0,0,0,0,07-11-2004.tex
9179,3341,568,97,1,0,0,10,07-11-2005.tex
9179,3341,568,97,1,0,0,10,07-11.TEX
42377,15273,2994,713,0,0,0,17,07-12-1997.tex
20122,6897,1250,194,0,0,0,22,07-12-1998.tex
18186,5825,926,182,3,0,0,19,07-12-1999.tex
22206,8421,1500,309,0,0,0,20,07-12-2000.tex
41901,9403,1646,547,4,0,0,0,07-12-2001.tex
36781,6223,1285,405,4,0,0,0,07-12-2002.tex
15812,4366,705,131,2,0,0,9,07-12-2003.tex
27097,6395,1090,304,6,0,0,0,07-12.TEX
20886,6803,1003,192,3,0,0,0,07-2-1998.tex
31011,9361,1655,441,0,0,0,0,07-2-1999.tex
28092,7967,1421,546,0,0,0,0,07-2-2001.tex
41952,12161,2163,652,5,0,0,11,07-2-2002.tex
26712,4281,714,376,0,0,0,0,07-2-2003.tex
36706,9976,1736,457,3,0,0,0,07-2-2004.tex
45946,13241,2234,590,7,0,0,21,07-2-2005.tex
45946,13241,2234,590,7,0,0,21,07-2.TEX
30551,8642,1511,323,2,0,0,0,07-3-1998.tex
44479,7179,1356,553,0,0,0,7,07-3-1999.tex
25605,7581,1325,344,0,0,0,0,07-3-2001.tex
35328,13314,2397,813,2,0,0,21,07-3-2002.tex
31556,7448,1239,411,0,0,0,0,07-3-2003.tex
43178,6608,1069,307,8,0,0,45,07-3-2004.tex
28093,5234,1169,372,4,0,0,17,07-3-2005.tex
28093,5234,1169,372,4,0,0,17,07-3.TEX
42319,10589,1849,431,2,0,0,19,07-4-1997.tex
23458,7499,1321,338,0,0,0,1,07-4-1998.tex
22150,6270,1292,339,0,0,0,0,07-4-1999.tex
17352,5673,1115,296,0,0,0,0,07-4-2000.tex
22298,6343,1277,393,0,0,0,0,07-4-2001.tex
19131,4279,806,175,0,0,0,0,07-4-2003.tex
15824,5240,904,194,0,0,0,0,07-4-2004.tex
25057,7389,1403,343,0,0,0,16,07-4-2005.tex
25057,7389,1403,343,0,0,0,16,07-4.TEX
10860,3219,502,109,3,0,0,11,07-5-1997.tex
26335,5019,940,255,0,0,0,18,07-5-1998.tex
26769,7139,1526,352,0,0,0,13,07-5-1999.tex
26936,8479,1389,353,0,0,0,0,07-5-2001.tex
13199,4187,727,150,4,0,0,9,07-5-2002.tex
12108,1197,205,84,0,0,0,0,07-5-2003.tex
19854,7689,1216,220,0,0,0,0,07-5-2004.tex
19187,7567,1144,246,3,0,0,16,07-5-2005.tex
19187,7567,1144,246,3,0,0,16,07-5.TEX
54920,24486,3618,630,5,0,0,82,07-6-1997.tex
36179,4596,873,406,0,0,0,17,07-6-1998.tex
13929,1649,311,144,0,0,0,0,07-6-1999.tex
51083,17638,3850,853,0,0,0,18,07-6-2000.tex
26349,8071,1363,287,0,0,0,27,07-6-2001.tex
14417,4803,852,262,0,0,0,0,07-6-2002.tex
41090,10613,1759,427,6,1,0,21,07-6-2003.tex
33502,5034,954,289,2,0,0,0,07-6-2004.tex
20945,8067,1340,277,2,0,0,0,07-6-2005.tex
20945,8067,1340,277,2,0,0,0,07-6.TEX
53294,6919,1281,463,4,0,0,15,07-7-1997.tex
22928,8200,1478,469,2,0,0,35,07-7-1998.tex
17093,4106,804,253,0,0,0,36,07-7-1999.tex
43054,15284,2979,817,5,0,0,13,07-7-2000.tex
18101,7374,1232,344,0,0,0,0,07-7-2001.tex
31982,10162,2114,657,3,0,0,12,07-7-2002.tex
17153,5078,1065,250,3,0,0,0,07-7-2003.tex
42733,7497,1212,344,5,0,0,8,07-7-2004.tex
29813,9164,1625,462,3,0,0,25,07-7-2005.tex
29813,9164,1625,462,3,0,0,25,07-7.TEX
11981,6059,923,154,0,0,0,9,07-8-1997.tex
32800,11022,2505,569,4,0,0,0,07-8-1998.tex
24413,7410,1623,398,3,0,0,0,07-8-1999.tex
44811,9348,1849,515,4,0,0,52,07-8-2000.tex
36474,5504,1053,710,0,0,0,0,07-8-2001.tex
27965,5730,1189,397,3,0,0,0,07-8-2002.tex
38258,7152,1470,541,0,0,0,6,07-8-2003.tex
37874,11842,2147,505,0,0,0,0,07-8-2004.tex
19126,1913,392,78,0,0,0,0,07-8-2005.tex
19126,1913,392,78,0,0,0,0,07-8.TEX
29420,6708,1116,399,0,0,0,5,07-9-1997.tex
19159,9450,1478,367,0,0,0,9,07-9-1998.tex
27130,11325,1668,384,3,0,0,0,07-9-1999.tex
38147,16627,2792,771,0,0,0,0,07-9-2000.tex
17998,8601,1629,373,0,0,0,0,07-9-2001.tex
10595,2875,476,142,0,0,0,0,07-9-2002.tex
25148,8521,1707,367,4,0,0,0,07-9-2003.tex
31875,11519,2111,547,2,0,0,13,07-9-2004.tex
10446,3521,678,174,0,0,0,0,07-9-2005.tex
10446,3521,678,174,0,0,0,0,07-9.TEX
12436,2001,448,134,0,0,0,0,08-01-2000.tex
27819,7384,1112,209,5,0,0,17,08-01-2005.tex
27819,7384,1112,209,5,0,0,17,08-01.TEX
31532,26132,3837,789,0,0,0,0,08-02-2000.tex
31532,26132,3837,789,0,0,0,0,08-02.TEX
29196,8813,1509,432,3,0,0,0,08-03-2000.tex
29196,8813,1509,432,3,0,0,0,08-03.TEX
42497,12785,1916,505,2,0,0,0,08-1-1998.tex
27090,6785,1032,303,3,0,0,12,08-1-1999.tex
37841,8272,1296,352,5,0,0,15,08-1-2002.tex
56356,16813,3349,875,4,0,0,12,08-1-2003.tex
53386,13943,2463,677,7,0,0,0,08-1-2004.tex
53386,13943,2463,677,7,0,0,0,08-1.TEX
15748,3983,684,189,0,0,0,6,08-10-1997.tex
28488,11835,1931,420,3,0,0,15,08-10-1998.tex
24688,10591,2241,649,0,0,0,0,08-10-1999.tex
19570,3388,613,173,2,0,0,0,08-10-2000.tex
19868,11044,1649,321,0,0,0,0,08-10-2001.tex
36177,9328,1801,399,2,0,0,0,08-10-2003.tex
27685,6955,1262,295,0,0,0,16,08-10-2004.tex
19503,3315,545,215,3,0,0,0,08-10-2005.tex
19503,3315,545,215,3,0,0,0,08-10.TEX
33056,8177,1264,353,3,0,0,26,08-11-1997.tex
27172,2545,443,188,0,0,0,0,08-11-1998.tex
35937,8222,1309,485,4,0,0,11,08-11-1999.tex
19946,7508,1276,293,4,0,0,0,08-11-2001.tex
11520,4482,812,226,2,0,0,0,08-11-2002.tex
9614,5148,735,106,0,0,0,0,08-11-2003.tex
22182,5561,973,234,3,0,0,0,08-11-2005.tex
22182,5561,973,234,3,0,0,0,08-11.TEX
21485,6346,1234,405,2,0,0,14,08-12-1997.tex
25283,3594,683,242,2,0,0,0,08-12-1998.tex
20165,7315,1272,271,5,0,0,0,08-12-1999.tex
36767,9593,1554,371,5,0,0,0,08-12-2001.tex
42751,9892,1944,569,2,0,0,0,08-12-2002.tex
35173,10744,1714,362,5,0,0,0,08-12-2004.tex
35173,10744,1714,362,5,0,0,0,08-12.TEX
23442,6908,1102,224,6,0,0,0,08-2-1998.tex
26515,15161,2447,392,2,0,0,0,08-2-1999.tex
13696,4232,898,246,0,0,0,6,08-2-2001.tex
50977,14449,2704,533,6,0,0,0,08-2-2002.tex
11477,2689,528,164,0,0,0,12,08-2-2003.tex
24944,7269,1122,268,0,0,0,0,08-2-2004.tex
3636,2426,345,38,0,0,0,0,08-2-2005.tex
3636,2426,345,38,0,0,0,0,08-2.TEX
54994,11191,2634,646,4,0,0,0,08-2A--1.tex
54994,11191,2634,646,4,0,0,0,08-2A.TEX
26630,3800,668,317,1,0,0,0,08-3-1998.tex
32996,6257,1133,378,4,0,0,0,08-3-2001.tex
47327,14861,2639,601,6,0,0,43,08-3-2002.tex
35049,6005,1073,390,3,0,0,0,08-3-2003.tex
24883,6082,1045,284,0,0,0,0,08-3-2004.tex
29715,7949,1537,467,3,0,0,21,08-3-2005.tex
29715,7949,1537,467,3,0,0,21,08-3.TEX
33915,10154,1551,392,5,0,0,19,08-4-1997.tex
13479,10220,1442,296,0,0,0,15,08-4-1998.tex
37782,13169,2412,669,0,0,0,0,08-4-1999.tex
13886,4988,893,208,3,0,0,11,08-4-2000.tex
31466,8490,1517,424,6,0,0,16,08-4-2001.tex
30501,7644,1306,316,5,0,0,0,08-4-2002.tex
24143,8272,1527,422,0,0,0,0,08-4-2003.tex
19776,3501,648,238,5,0,0,0,08-4-2004.tex
43979,12100,2197,589,5,0,0,27,08-4-2005.tex
43979,12100,2197,589,5,0,0,27,08-4.TEX
27553,11297,2142,400,5,0,0,12,08-5-1997.tex
25973,4392,767,299,0,0,0,28,08-5-1998.tex
27471,6337,1147,438,0,0,0,13,08-5-1999.tex
37620,7855,1270,413,3,0,0,0,08-5-2000.tex
35060,6036,1129,393,0,0,0,0,08-5-2002.tex
11152,2798,427,112,0,0,0,0,08-5-2003.tex
58827,13933,2452,599,4,0,0,0,08-5-2004.tex
9400,3003,416,85,0,0,0,0,08-5-2005.tex
9400,3003,416,85,0,0,0,0,08-5.TEX
50855,17487,3358,1097,3,0,0,39,08-6-1997.tex
6274,4557,557,27,0,0,0,0,08-6-1998.tex
29172,7717,1392,492,0,0,0,16,08-6-1999.tex
24099,3568,716,253,4,0,0,12,08-6-2000.tex
18844,4987,1088,245,0,0,0,0,08-6-2001.tex
13379,6690,1061,180,0,0,0,0,08-6-2002.tex
38251,7257,1285,460,5,0,0,0,08-6-2003.tex
36908,10253,1669,448,3,0,0,0,08-6-2004.tex
22061,7903,1221,293,0,0,0,0,08-6-2005.tex
22061,7903,1221,293,0,0,0,0,08-6.TEX
26441,7077,1500,422,0,0,0,37,08-7-1997.tex
37362,8221,1657,453,0,0,0,20,08-7-1998.tex
27572,10047,1751,477,0,0,0,0,08-7-1999.tex
20772,5169,1175,288,4,0,0,0,08-7-2000.tex
30544,5497,976,439,0,0,0,5,08-7-2001.tex
15790,3109,627,232,0,0,0,8,08-7-2002.tex
10279,2829,523,146,0,0,0,5,08-7-2004.tex
16670,3662,777,268,0,0,0,0,08-7-2005.tex
16670,3662,777,268,0,0,0,0,08-7.TEX
13983,6220,972,216,0,0,0,8,08-8-1997.tex
15114,11071,1677,254,0,0,0,0,08-8-1998.tex
26513,9030,1763,487,0,0,0,0,08-8-1999.tex
23385,3497,569,316,0,0,0,0,08-8-2000.tex
32143,8601,1892,619,3,0,0,22,08-8-2001.tex
24662,12780,2103,484,0,0,0,0,08-8-2002.tex
14396,4833,796,160,0,0,0,16,08-8-2003.tex
50969,11596,2582,589,4,0,0,68,08-8-2005.tex
50969,11596,2582,589,4,0,0,68,08-8.TEX
28428,3349,594,224,0,0,0,7,08-9-1997.tex
27276,7681,1196,221,0,0,0,0,08-9-1998.tex
35083,4141,912,326,0,0,0,0,08-9-1999.tex
47253,7259,1368,592,0,0,0,0,08-9-2000.tex
7435,1988,356,118,0,0,0,5,08-9-2001.tex
13307,2553,463,153,0,0,0,10,08-9-2002.tex
18331,11378,1599,284,2,0,0,0,08-9-2003.tex
51272,12028,2595,647,3,0,0,9,08-9-2004.tex
38973,10242,2118,788,0,0,0,17,08-9-2005.tex
38973,10242,2118,788,0,0,0,17,08-9.TEX
28263,7293,1319,537,0,0,0,0,09-01-2000.tex
60698,16508,2862,787,7,0,0,23,09-01-2005.tex
60698,16508,2862,787,7,0,0,23,09-01.TEX
15717,4352,733,219,0,0,0,0,09-02-2000.tex
15717,4352,733,219,0,0,0,0,09-02.TEX
18796,4304,839,344,0,0,0,0,09-03-2000.tex
18796,4304,839,344,0,0,0,0,09-03.TEX
52395,18627,3294,823,0,0,0,28,09-1-1998.tex
26630,6523,1169,363,4,0,0,1,09-1-1999.tex
28457,7081,1333,453,4,0,0,24,09-1-2002.tex
43459,12657,2015,512,7,0,0,11,09-1-2003.tex
34159,8772,1306,269,5,0,0,36,09-1-2004.tex
34159,8772,1306,269,5,0,0,36,09-1.TEX
11909,7184,1065,207,0,0,0,7,09-10-1997.tex
49347,14153,2270,671,4,0,0,49,09-10-1998.tex
25838,4246,683,298,0,0,0,0,09-10-1999.tex
39734,6454,1107,336,3,0,0,7,09-10-2001.tex
28778,9344,1823,657,0,0,0,9,09-10-2003.tex
11541,3454,549,132,0,0,0,2,09-10-2004.tex
17773,3704,849,232,0,0,0,0,09-10-2005.tex
17773,3704,849,232,0,0,0,0,09-10.TEX
30378,7464,1216,355,0,0,0,14,09-11-1997.tex
17751,5982,1093,305,0,0,0,9,09-11-1998.tex
39946,9886,1915,737,5,0,0,0,09-11-1999.tex
25336,7933,1314,376,3,0,0,0,09-11-2002.tex
23941,5054,1026,280,0,0,0,0,09-11-2003.tex
48260,14396,2342,486,6,0,0,74,09-11-2005.tex
48260,14396,2342,486,6,0,0,74,09-11.TEX
34662,5562,1245,383,5,0,0,58,09-12-1997.tex
36069,6212,1355,423,3,0,0,25,09-12-1998.tex
10252,3351,532,105,3,0,0,0,09-12-1999.tex
44068,6181,1309,459,3,0,0,50,09-12-2000.tex
55711,19606,4018,686,6,0,0,0,09-12-2001.tex
17153,2897,501,188,3,0,0,7,09-12-2002.tex
17153,2897,501,188,3,0,0,7,09-12.TEX
22616,8416,1464,391,4,0,0,0,09-2-1998.tex
34573,19759,3196,686,0,0,0,0,09-2-1999.tex
